text	normalized	phones	ipa	style	source	status	reviewer	notes_or_phones_google
british	british	b r i . tx i s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r i . tt i s
bro	bro	b r o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o
broadband	broadband	b r o dx . b y aa n dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o dd . b y aa n dd
broadcast	broadcast	b r o dx . k aa s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o dd . k aa s tt
broadcasting	broadcasting	b r o dx . k aa s . tx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o dd . k aa s . tt i ng
broadcom	broadcom	b o r dx . k ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b o r dd . k ax m
broasting	broasting	b r o s . tx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o s . tt i ng
broken	broken	b r o . k ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o . k ax n
bromance	bromance	b r o . m aa n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o . m aa n s
bronze	bronze	b r o n dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r o n jh
brooklyn	brooklyn	b r u k . l i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r u k . l i n
brother	brother	b r ax . d ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r ax . d ax r
brown	brown	b r aaw n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r aaw n
bruce	bruce	b r u s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r u s
brussels	brussels	b r ax . s e l s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r ax . s e l s
bryan	bryan	b r aaj n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r aaj n
bryana	bryana	b r y aa . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r y aa . n aa
bryophyte	bryophyte	b r aaj . y o . ph aaj tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b r aaj . y o . ph aaj tt
bubble	bubble	b ax . b ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . b ax l
bucket	bucket	b ax . k e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . k e tt
buckeye	buckeye	b ax k . aaj		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax k . aaj
buckingham	buckingham	b ax . k i ng . gh ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . k i ng . gh ax m
budai	budai	b u . dx axj		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u . dd axj
budapest	budapest	b u . dx aa . p e s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u . dd aa . p e s tt
buddha	buddha	b u d . dh ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u d . dh ax
buddhism	buddhism	b u d . dh i dz m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u d . dh i jh m
buddhist	buddhist	b u d . dh i s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u d . dh i s tt
budding	budding	b ax . dx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . dd i ng
budget	budget	b ax . dz e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . jh e tt
budgeting	budgeting	b ax . dz e . tx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . jh e . tt i ng
buffalo	buffalo	b ax . ph y aa . l o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . ph y aa . l o
buffett	buffett	b ax . ph e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . ph e tt
bug	bug	b ax g		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax g
building	building	b i l . dx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b i l . dd i ng
buist	buist	b i s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b i s tt
bulbul	bulbul	b u l . b u l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u l . b u l
bulletin	bulletin	b u . l e . tx i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u . l e . tt i n
bullfighting	bullfighting	b u l . ph aaj . tx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u l . ph aaj . tt i ng
bullock	bullock	b u . l ax k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u . l ax k
bulma	bulma	b ax l . m aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax l . m aa
bump	bump	b ax m p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax m p
bundesliga	bundesliga	b ax n . d e s . l i . g aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax n . d e s . l i . g aa
bungalow	bungalow	b ax ng . l aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax ng . l aa
bureau	bureau	b y u . r o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b y u . r o
burger	burger	b ax r . g ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax r . g ax r
burial	burial	b i . r i . y ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b i . r i . y ax l
burman	burman	b ax r . m ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax r . m ax n
burn	burn	b ax r n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax r n
burqa	burqa	b u r . k aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b u r . k aa
bus	bus	b ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax s
business	business	b i dz . n e s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b i jh . n e s
businessperson	businessperson	b i dz . n e s . p ax r . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b i jh . n e s . p ax r . s ax n
bustard	bustard	b ax s . tx ax r dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax s . tt ax r dd
busted	busted	b ax s . tx e dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax s . tt e dd
buttermilk	buttermilk	b ax . tx ax r . m i l k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . tt ax r . m i l k
button	button	b ax . tx ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b ax . tt ax n
butyric	butyric	b y u . tx i . r i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b y u . tt i . r i k
buy	buy	b aaj		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b aaj
by	by	b aaj		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b aaj
byte	byte	b aaj tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=b aaj tt
c	c	s i		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=s i
cabinet	cabinet	k y aa . b i . n e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . b i . n e tt
cable	cable	k e . b ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e . b ax l
cablevision	cablevision	k e . b ax l . bh i . dz ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e . b ax l . bh i . jh ax n
cache	cache	k y aa s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa s
cadence	cadence	k y aa . dx e n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . dd e n s
cadila	cadila	k aa . dx i . l aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa . dd i . l aa
caesars	caesars	s i . dz ax r s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=s i . jh ax r s
caffeine	caffeine	k y aa . ph i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . ph i n
cage	cage	k e dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e jh
cairo	cairo	k aa . y ax . r o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa . y ax . r o
cake	cake	k e k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e k
calculation	calculation	k y aa l . k u . l e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa l . k u . l e . s ax n
calculator	calculator	k y aa l . k u . l e . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa l . k u . l e . tt ax r
calculus	calculus	k y aa l . k u . l ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa l . k u . l ax s
calendar	calendar	k y aa . l e n . dx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . l e n . dd ax r
caliber	caliber	k y aa . l i . b ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . l i . b ax r
california	california	k y aa . l ax . ph o r . n i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . l ax . ph o r . n i . y aa
call	call	k ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k ax l
caller	caller	k ax . l ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k ax . l ax r
calling	calling	k ax . l i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k ax . l i ng
calpine	calpine	k y aa l . p aaj n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa l . p aaj n
calumet	calumet	k y aa . l u . m e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . l u . m e tt
camara	camara	k y aa . m ax . r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . m ax . r aa
cambodia	cambodia	k ax m . b o . dx i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k ax m . b o . dd i . y aa
camcorder	camcorder	k y aa m . k o r . dx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa m . k o r . dd ax r
camel	camel	k y aa . m e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . m e l
camera	camera	k y aa . m e . r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . m e . r aa
cameron	cameron	k y aa . m e . r ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . m e . r ax n
cameroon	cameroon	k y aa . m ax . r u n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . m ax . r u n
camp	camp	k y aa m p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa m p
campaign	campaign	k y aa m . p y e n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa m . p y e n
campbell	campbell	k y aa m p . b e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa m p . b e l
camping	camping	k y aa m . p i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa m . p i ng
campus	campus	k y aa m . p ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa m . p ax s
can	can	k y aa n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa n
canada	canada	k y aa . n aa . dx aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n aa . dd aa
canal	canal	k y aa . n ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n ax l
cancer	cancer	k y aa n . s ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa n . s ax r
candidate	candidate	k y aa n . dx i . dx e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa n . dd i . dd e tt
canine	canine	k e . n aaj n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e . n aaj n
cannibalism	cannibalism	k y aa . n i . b ax . l i dz m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n i . b ax . l i jh m
canning	canning	k y aa . n i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n i ng
cannon	cannon	k y aa . n ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n ax n
cannula	cannula	k y aa . n y u . l aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n y u . l aa
canoeing	canoeing	k y aa . n o . i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n o . i ng
canon	canon	k y aa . n ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . n ax n
canvas	canvas	k y aa n . bh aa s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa n . bh aa s
canyoning	canyoning	k y aa n . y o . n i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa n . y o . n i ng
capacitance	capacitance	k y aa . p aa . s i . tx e n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . p aa . s i . tt e n s
capacitor	capacitor	k y aa . p aa . s i . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . p aa . s i . tt ax r
capcom	capcom	k y aa p . k ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa p . k ax m
cape	cape	k e p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e p
capita	capita	k y aa . p i . tx aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . p i . tt aa
capital	capital	k y aa . p i . tx ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . p i . tt ax l
capitalism	capitalism	k y aa . p i . tx aa . l i dz m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . p i . tt aa . l i jh m
capitalization	capitalization	k y aa . p i . tx ax . l aaj . dz e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . p i . tt ax . l aaj . jh e . s ax n
captcha	captcha	k y aa p . ts ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa p . ts ax
car	car	k aa r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r
carat	carat	k y aa . r e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . r e tt
carbine	carbine	k aa r . b aaj n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . b aaj n
carbocation	carbocation	k aa r . b o . k e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . b o . k e . s ax n
carbohydrate	carbohydrate	k aa r . b o . h aaj . dx r e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . b o . h aaj . dd r e tt
carbon	carbon	k aa r . b ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . b ax n
carbonate	carbonate	k aa r . b o . n e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . b o . n e tt
carboxylation	carboxylation	k aa r . b o k . s i . l e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . b o k . s i . l e . s ax n
card	card	k aa r dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r dd
cardboard	cardboard	k aa r dx . b o r dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r dd . b o r dd
cardiac	cardiac	k aa r . dx i . y aa k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . dd i . y aa k
cardinal	cardinal	k aa r . dx i . n ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . dd i . n ax l
care	care	k e . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e . y ax r
career	career	k y aa . r i . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . r i . y ax r
caremark	caremark	k e . y ax r . m aa r k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e . y ax r . m aa r k
caria	caria	k y aa . r i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . r i . y aa
caribbean	caribbean	k y aa . r i . b i . y ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . r i . b i . y ax n
carlo	carlo	k aa r . l o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . l o
carmax	carmax	k aa r . m y aa k s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . m y aa k s
carmine	carmine	k aa r . m aaj n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . m aaj n
carnitine	carnitine	k aa r . n i . tx aaj n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . n i . tt aaj n
carnival	carnival	k aa r . n i . bh ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . n i . bh ax l
carol	carol	k y aa . r o l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . r o l
carpet	carpet	k aa r . p e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . p e tt
carrere	carrere	k ax . r e . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k ax . r e . y ax r
cars	cars	k aa r s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r s
cart	cart	k aa r tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r tt
carter	carter	k aa r . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . tt ax r
cartilage	cartilage	k aa r . tx i . l e dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . tt i . l e jh
cartoon	cartoon	k aa r . tx u n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . tt u n
cartoonist	cartoonist	k aa r . tx u . n i s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . tt u . n i s tt
carving	carving	k aa r . bh i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa r . bh i ng
case	case	k e s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k e s
caseys	caseys	k y aa . s i dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . s i jh
casino	casino	k y aa . s i . n o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . s i . n o
caspian	caspian	k y aa s . p i . y ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa s . p i . y ax n
castle	castle	k y aa . s ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . s ax l
castparts	castparts	k aa s tx . p aa r tx s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k aa s tt . p aa r tt s
cat	cat	k y aa tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa tt
catabolism	catabolism	k y aa . tx aa . b o . l i dz m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . tt aa . b o . l i jh m
catalog	catalog	k y aa . tx ax . l ax g		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . tt ax . l ax g
catalysis	catalysis	k y aa . t ax . l aaj . s i s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . t ax . l aaj . s i s
catcher	catcher	k y aa . ts ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=k y aa . ts ax r
